STUDYNO,EDITION,PART,IDNO,FIPS_ST,FIPS_CTY,SPOPARST,SPOPCRIM,CPOPCRIM,AG_ARRST,AG_OFF,COVIND,SVIOL,SPROPERTY,SMURDER,SRAPE,SROBBERY,SAGASSLT,SBURGLRY,SLARCENY,SMVTHEFT,SARSON
9999,1,8,74,2,70,741894,738566,2419,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,75,2,90,741894,738566,34657,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,76,2,100,741894,738566,2535,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,77,2,105,741894,738566,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,78,2,110,741894,738566,32964,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,79,2,122,741894,738566,20815,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,80,2,130,741894,738566,8221,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,81,2,150,741894,738566,6274,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,82,2,158,741894,738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,83,2,164,741894,738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,84,2,170,741894,738566,16544,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,85,2,180,741894,738566,3846,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,86,2,185,741894,738566,9710,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,87,2,188,741894,738566,3290,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,88,2,195,741894,738566,3162,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,89,2,198,741894,738566,1256,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,90,2,220,741894,738566,8836,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,91,2,230,741894,738566,1075,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,92,2,240,741894,738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,93,2,261,741894,738566,6033,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,94,2,275,741894,738566,2380,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,95,2,282,741894,738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,96,2,290,741894,738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,97,2,777,741894,738566,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,98,2,999,741894,738566,263543,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,99,4,1,6931071,6910258,71571,4,4,85.3258,1,0,0,0,0,1,0,0,0,0
9999,1,8,100,4,3,6931071,6910258,112636,8,4,100,1,0,0,0,0,1,0,0,0,0
9999,1,8,101,4,5,6931071,6910258,140312,6,7,100,1,0,0,0,0,1,0,0,0,0
9999,1,8,102,4,7,6931071,6910258,53197,5,5,95.6591,1,0,0,0,0,1,0,0,0,0
9999,1,8,103,4,9,6931071,6910258,37855,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,104,4,11,6931071,6910258,9808,2,2,83.9672,0,0,0,0,0,0,0,0,0,0
9999,1,8,105,4,12,6931071,6910258,20137,3,3,88.6589,0,0,0,0,0,0,0,0,0,0
9999,1,8,106,4,13,6931071,6910258,4249134,18,19,99.8328,41,7,0,0,1,41,2,5,0,1
9999,1,8,107,4,15,6931071,6910258,201231,5,4,100,2,0,0,0,0,2,0,0,0,0
9999,1,8,108,4,17,6931071,6910258,108624,6,6,100,1,0,0,0,0,1,0,0,0,0
9999,1,8,109,4,19,6931071,6910258,1017936,9,9,99.4374,10,2,0,0,0,10,0,1,0,0
9999,1,8,110,4,21,6931071,6910258,410205,11,10,99.8173,4,1,0,0,0,4,0,0,0,0
9999,1,8,111,4,23,6931071,6910258,46373,3,3,95.4456,0,0,0,0,0,0,0,0,0,0
9999,1,8,112,4,25,6931071,6910258,225038,10,11,100,2,0,0,0,0,2,0,0,0,0
9999,1,8,113,4,27,6931071,6910258,206201,6,5,100,2,0,0,0,0,2,0,0,0,0
9999,1,8,114,4,777,6931071,6910258,0,23,23,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,115,5,1,2988248,2853645,18305,4,4,99.8998,0,0,0,0,0,0,0,0,0,0
9999,1,8,116,5,3,2988248,2853645,20629,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,117,5,5,2988248,2853645,40925,6,6,99.8528,0,0,0,0,0,0,0,0,0,0
9999,1,8,118,5,7,2988248,2853645,248057,17,16,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,119,5,9,2988248,2853645,37259,3,3,99.8253,0,0,0,0,0,0,0,0,0,0
9999,1,8,120,5,11,2988248,2853645,11008,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,121,5,13,2988248,2853645,5204,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,122,5,15,2988248,2853645,27714,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,123,5,17,2988248,2853645,10872,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,124,5,19,2988248,2853645,22553,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,125,5,21,2988248,2853645,14916,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,126,5,23,2988248,2853645,25342,4,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,127,5,25,2988248,2853645,8232,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,128,5,27,2988248,2853645,23971,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,129,5,29,2988248,2853645,20958,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,130,5,31,2988248,2853645,105868,9,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,131,5,33,2988248,2853645,61600,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,132,5,35,2988248,2853645,48538,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,133,5,37,2988248,2853645,17164,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,134,5,39,2988248,2853645,7509,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,135,5,41,2988248,2853645,8119,4,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,136,5,43,2988248,2853645,18788,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,137,5,45,2988248,2853645,123015,7,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,138,5,47,2988248,2853645,17604,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,139,5,49,2988248,2853645,12192,3,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,140,5,51,2988248,2853645,97312,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,141,5,53,2988248,2853645,18131,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,142,5,55,2988248,2853645,44575,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,143,5,57,2988248,2853645,21965,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,144,5,59,2988248,2853645,33460,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,145,5,61,2988248,2853645,13193,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,146,5,63,2988248,2853645,36910,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,147,5,65,2988248,2853645,13388,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,148,5,67,2988248,2853645,17186,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,149,5,69,2988248,2853645,70411,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,150,5,71,2988248,2853645,26240,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,151,5,73,2988248,2853645,6870,3,3,94.9248,0,0,0,0,0,0,0,0,0,0
9999,1,8,152,5,75,2988248,2853645,16625,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,153,5,77,2988248,2853645,9504,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,154,5,79,2988248,2853645,13760,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,155,5,81,2988248,2853645,12333,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,156,5,83,2988248,2853645,21579,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,157,5,85,2988248,2853645,72191,7,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,158,5,87,2988248,2853645,15770,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,159,5,89,2988248,2853645,16079,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,160,5,91,2988248,2853645,43948,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,161,5,93,2988248,2853645,43193,9,9,99.7322,0,0,0,0,0,0,0,0,0,0
9999,1,8,162,5,95,2988248,2853645,7256,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,163,5,97,2988248,2853645,8862,1,2,33.6342,0,0,0,0,0,0,0,0,0,0
9999,1,8,164,5,99,2988248,2853645,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,165,5,101,2988248,2853645,7827,2,2,94.3018,0,0,0,0,0,0,0,0,0,0
9999,1,8,166,5,103,2988248,2853645,24009,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,167,5,105,2988248,2853645,10129,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,168,5,107,2988248,2853645,11920,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,169,5,109,2988248,2853645,10729,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,170,5,111,2988248,2853645,23925,7,7,94.3824,0,0,0,0,0,0,0,0,0,0
9999,1,8,171,5,113,2988248,2853645,20111,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,172,5,115,2988248,2853645,63600,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,173,5,117,2988248,2853645,8203,4,4,99.4098,0,0,0,0,0,0,0,0,0,0
9999,1,8,174,5,119,2988248,2853645,394191,12,12,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,175,5,121,2988248,2853645,17357,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,176,5,123,2988248,2853645,26262,4,4,99.1166,0,0,0,0,0,0,0,0,0,0
9999,1,8,177,5,125,2988248,2853645,119429,4,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,178,5,127,2988248,2853645,9979,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,179,5,129,2988248,2853645,7802,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,180,5,131,2988248,2853645,127377,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,181,5,133,2988248,2853645,17306,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,182,5,135,2988248,2853645,6505,6,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,183,5,137,2988248,2853645,12459,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,184,5,139,2988248,2853645,39837,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,185,5,141,2988248,2853645,16653,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,186,5,143,2988248,2853645,157684,11,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,187,5,145,2988248,2853645,55018,12,11,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,188,5,147,2988248,2853645,6641,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,189,5,149,2988248,2853645,21609,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,190,6,1,39250017,39242633,1652981,26,22,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,191,6,3,39250017,39242633,1094,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,192,6,5,39250017,39242633,36579,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,193,6,7,39250017,39242633,224973,13,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,194,6,9,39250017,39242633,44398,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,195,6,11,39250017,39242633,21343,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,196,6,13,39250017,39242633,1134344,30,26,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,197,6,15,39250017,39242633,26816,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,198,6,17,39250017,39242633,183862,7,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,199,6,19,39250017,39242633,976874,24,21,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,200,6,21,39250017,39242633,27808,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,201,6,23,39250017,39242633,134943,11,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,202,6,25,39250017,39242633,172682,12,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,203,6,27,39250017,39242633,18086,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,204,6,29,39250017,39242633,884443,18,15,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,205,6,31,39250017,39242633,149661,10,8,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,206,6,33,39250017,39242633,64121,5,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,207,6,35,39250017,39242633,30483,6,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,208,6,37,39250017,39242633,10170868,108,101,99.8918,0,0,0,0,0,0,0,0,0,0
9999,1,8,209,6,39,39250017,39242633,154726,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,210,6,41,39250017,39242633,261129,15,14,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,211,6,43,39250017,39242633,17271,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,212,6,45,39250017,39242633,87021,8,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,213,6,47,39250017,39242633,268999,13,11,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,214,6,49,39250017,39242633,8766,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,215,6,51,39250017,39242633,13749,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,216,6,53,39250017,39242633,434506,19,18,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,217,6,55,39250017,39242633,142635,10,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,218,6,57,39250017,39242633,98225,7,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,219,6,59,39250017,39242633,3179276,46,42,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,220,6,61,39250017,39242633,378046,9,8,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,221,6,63,39250017,39242633,17999,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,222,6,65,39250017,39242633,2377824,42,35,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,223,6,67,39250017,39242633,1507393,20,17,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,224,6,69,39250017,39242633,59056,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,225,6,71,39250017,39242633,2131260,39,33,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,226,6,73,39250017,39242633,3317259,32,27,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,227,6,75,39250017,39242633,871155,12,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,228,6,77,39250017,39242633,729104,15,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,229,6,79,39250017,39242633,281827,17,15,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,230,6,81,39250017,39242633,769231,22,21,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,231,6,83,39250017,39242633,445908,16,13,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,232,6,85,39250017,39242633,1932177,27,23,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,233,6,87,39250017,39242633,274494,10,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,234,6,89,39250017,39242633,178755,8,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,235,6,91,39250017,39242633,2899,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,236,6,93,39250017,39242633,42988,15,13,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,237,6,95,39250017,39242633,437638,12,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,238,6,97,39250017,39242633,502249,18,17,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,239,6,99,39250017,39242633,539425,16,13,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,240,6,101,39250017,39242633,96141,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,241,6,103,39250017,39242633,62821,5,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,242,6,105,39250017,39242633,12847,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,243,6,107,39250017,39242633,460141,14,12,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,244,6,109,39250017,39242633,53055,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,245,6,111,39250017,39242633,849851,21,18,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,246,6,113,39250017,39242633,214011,10,8,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,247,6,115,39250017,39242633,74417,6,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,248,6,777,39250017,39242633,0,8,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,249,8,1,5540545,5519770,501219,8,11,100,1,3,0,0,0,1,0,1,2,0
9999,1,8,250,8,3,5540545,5519770,16605,3,3,65.1265,0,0,0,0,0,0,0,0,0,0
9999,1,8,251,8,5,5540545,5519770,642700,13,12,100,1,4,0,0,0,1,0,1,3,0
9999,1,8,252,8,7,5540545,5519770,12406,3,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,253,8,9,5540545,5519770,3579,4,4,98.8079,0,0,0,0,0,0,0,0,0,0
9999,1,8,254,8,11,5540545,5519770,5703,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,255,8,13,5540545,5519770,324108,8,8,100,1,2,0,0,0,1,0,0,1,0
9999,1,8,256,8,14,5540545,5519770,66953,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,257,8,15,5540545,5519770,18825,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,258,8,17,5540545,5519770,1828,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,259,8,19,5540545,5519770,9343,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,260,8,21,5540545,5519770,7248,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,261,8,23,5540545,5519770,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,262,8,25,5540545,5519770,5507,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,263,8,27,5540545,5519770,4478,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,264,8,29,5540545,5519770,26223,5,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,265,8,31,5540545,5519770,699259,5,2,100,1,4,0,0,0,1,0,1,3,0
9999,1,8,266,8,33,5540545,5519770,1960,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,267,8,35,5540545,5519770,329818,4,6,100,1,2,0,0,0,1,0,0,1,0
9999,1,8,268,8,37,5540545,5519770,53888,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,269,8,39,5540545,5519770,23654,4,3,60.7783,0,0,0,0,0,0,0,0,0,0
9999,1,8,270,8,41,5540545,5519770,683441,10,9,100,1,4,0,0,0,1,0,1,3,0
9999,1,8,271,8,43,5540545,5519770,46638,3,3,64.857,0,0,0,0,0,0,0,0,0,0
9999,1,8,272,8,45,5540545,5519770,58475,7,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,273,8,47,5540545,5519770,5166,4,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,274,8,49,5540545,5519770,13116,4,3,94.2621,0,0,0,0,0,0,0,0,0,0
9999,1,8,275,8,51,5540545,5519770,16201,4,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,276,8,53,5540545,5519770,761,1,1,91.6667,0,0,0,0,0,0,0,0,0,0
9999,1,8,277,8,55,5540545,5519770,5703,3,2,87.5855,0,0,0,0,0,0,0,0,0,0
9999,1,8,278,8,57,5540545,5519770,1350,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,279,8,59,5540545,5519770,571420,11,14,100,1,3,0,0,0,1,0,1,3,0
9999,1,8,280,8,61,5540545,5519770,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9999,1,8,281,8,63,5540545,5519770,7660,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,282,8,65,5540545,5519770,7526,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,283,8,67,5540545,5519770,55350,6,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,284,8,69,5540545,5519770,340447,6,8,100,1,2,0,0,0,1,0,0,2,0
9999,1,8,285,8,71,5540545,5519770,13799,2,2,78.9514,0,0,0,0,0,0,0,0,0,0
9999,1,8,286,8,73,5540545,5519770,5572,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,287,8,75,5540545,5519770,22007,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,288,8,77,5540545,5519770,147650,6,4,100,0,1,0,0,0,0,0,0,1,0
9999,1,8,289,8,79,5540545,5519770,731,1,1,75,0,0,0,0,0,0,0,0,0,0
9999,1,8,290,8,81,5540545,5519770,12763,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,291,8,83,5540545,5519770,26281,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,292,8,85,5540545,5519770,39087,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,293,8,87,5540545,5519770,27491,6,4,99.7354,0,0,0,0,0,0,0,0,0,0
9999,1,8,294,8,89,5540545,5519770,17812,5,4,87.5519,0,0,0,0,0,0,0,0,0,0
9999,1,8,295,8,91,5540545,5519770,3748,3,2,45.1708,0,0,0,0,0,0,0,0,0,0
9999,1,8,296,8,93,5540545,5519770,15872,2,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,297,8,95,5540545,5519770,4325,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,298,8,97,5540545,5519770,17907,3,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,299,8,99,5540545,5519770,11830,2,2,52.5845,0,0,0,0,0,0,0,0,0,0
9999,1,8,300,8,101,5540545,5519770,164337,3,3,100,0,1,0,0,0,0,0,0,1,0
9999,1,8,301,8,103,5540545,5519770,6549,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,302,8,105,5540545,5519770,11085,4,4,98.8062,0,0,0,0,0,0,0,0,0,0
9999,1,8,303,8,107,5540545,5519770,24257,4,4,99.3655,0,0,0,0,0,0,0,0,0,0
9999,1,8,304,8,109,5540545,5519770,6272,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,305,8,111,5540545,5519770,700,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,306,8,113,5540545,5519770,7983,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,307,8,115,5540545,5519770,2404,1,1,33.3333,0,0,0,0,0,0,0,0,0,0
9999,1,8,308,8,117,5540545,5519770,30702,6,6,99.7516,0,0,0,0,0,0,0,0,0,0
9999,1,8,309,8,119,5540545,5519770,23332,3,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,310,8,121,5540545,5519770,4875,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,311,8,123,5540545,5519770,291675,23,27,98.9885,0,2,0,0,0,0,0,0,1,0
9999,1,8,312,8,125,5540545,5519770,10166,3,3,93.1602,0,0,0,0,0,0,0,0,0,0
9999,1,8,313,8,777,5540545,5519770,0,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,314,9,1,3576452,3576452,935988,24,23,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,315,9,3,3576452,3576452,872512,29,28,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,316,9,5,3576452,3576452,113580,7,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,317,9,7,3576452,3576452,105982,7,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,318,9,9,3576452,3576452,804612,25,24,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,319,9,11,3576452,3576452,159068,9,8,99.2131,0,0,0,0,0,0,0,0,0,0
9999,1,8,320,9,13,3576452,3576452,41352,4,3,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,321,9,15,3576452,3576452,42112,5,4,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,322,9,777,3576452,3576452,0,2,2,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,323,9,999,3576452,3576452,501246,1,1,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,324,10,1,952065,952065,175090,25,22,99.9099,0,0,0,0,0,0,0,0,0,0
9999,1,8,325,10,3,952065,952065,558408,19,18,100,1,1,0,1,0,0,0,1,0,0
9999,1,8,326,10,5,952065,952065,218567,27,24,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,327,11,1,681170,681170,681170,3,2,100,526,1064,1,6,350,169,1,989,74,3
9999,1,8,328,12,1,20612439,20566240,263026,17,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,329,12,3,20612439,20566240,27544,11,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,330,12,5,20612439,20566240,184588,21,13,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,331,12,7,20612439,20566240,26675,13,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,332,12,9,20612439,20566240,574187,27,18,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,333,12,11,20612439,20566240,1930253,44,38,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,334,12,13,20612439,20566240,13929,13,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,335,12,15,20612439,20566240,176234,12,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,336,12,17,20612439,20566240,141300,11,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,337,12,19,20612439,20566240,206982,13,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,338,12,21,20612439,20566240,365390,13,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,339,12,23,20612439,20566240,68642,13,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,340,12,27,20612439,20566240,35637,12,6,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,341,12,29,20612439,20566240,14495,12,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,342,12,31,20612439,20566240,924593,20,13,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,343,12,33,20612439,20566240,314261,16,10,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,344,12,35,20612439,20566240,107576,13,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,345,12,37,20612439,20566240,11830,13,7,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,346,12,39,20612439,20566240,38025,16,9,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,347,12,41,20612439,20566240,2079,12,5,100,0,0,0,0,0,0,0,0,0,0
9999,1,8,348,12,43,20612439,20566240,13849,11,5,100,0,0,0,0,0,0,0,0,0,0
